"pole1","pole2","pole3","pole4","pole5","pole6","pole7","pole8","pole9","pole10","key"
0,0,0,0,5,93,0,0,0,0,"台中市大甲區武曲里"
0,0,0,0,8,120,0,0,0,0,"台中市大甲區武陵里"
0,0,0,0,8,195,0,0,0,0,"台中市大甲區江南里"
0,1,0,0,32,189,0,0,1,0,"台中市大甲區福德里"
0,0,0,0,12,181,0,0,0,0,"台中市大甲區義和里"
0,0,0,0,0,11,0,0,0,0,"台中市大甲區薰風里"
0,2,0,0,147,352,0,0,0,0,"台中市大甲區西岐里"
0,2,0,0,61,264,0,0,0,0,"台中市大甲區銅安里"
0,0,0,0,12,239,0,0,0,0,"台中市大甲區頂店里"
0,0,0,0,0,32,0,0,0,0,"台中市大甲區順天里"
0,6,0,0,118,402,0,0,0,0,"台中市大甲區龍泉里"
0,0,0,1,2,41,0,0,0,0,"台中市大肚區中和里"
0,1,0,0,8,44,0,0,0,0,"台中市大肚區大東里"
0,0,0,0,1,37,0,0,0,0,"台中市大肚區大肚里"
0,0,0,1,2,41,0,0,0,0,"台中市大肚區山陽里"
0,0,0,0,1,35,0,0,0,0,"台中市大肚區成功里"
0,0,0,1,5,192,0,0,0,0,"台中市大肚區新興里"
0,0,0,0,2,42,0,0,0,0,"台中市大肚區永和里"
0,0,0,0,2,45,0,0,0,0,"台中市大肚區永順里"
0,0,0,0,4,59,0,0,0,0,"台中市大肚區營埔里"
0,0,0,0,5,126,0,0,0,0,"台中市大肚區王田里"
0,0,0,0,2,72,0,0,0,0,"台中市大肚區瑞井里"
0,0,0,0,6,58,0,0,0,0,"台中市大肚區磺溪里"
0,0,0,0,5,61,0,0,0,0,"台中市大肚區社腳里"
0,0,0,0,4,55,0,0,0,0,"台中市大肚區福山里"
0,0,0,0,0,24,0,0,0,0,"台中市大肚區自強里"
0,0,0,0,1,50,0,0,0,0,"台中市大肚區蔗廍里"
0,0,0,0,8,93,0,0,0,0,"台中市大肚區頂街里"
0,0,0,0,1,11,0,0,0,0,"台中市大里區中新里"
0,2,0,0,43,514,0,0,0,0,"台中市大里區仁化里"
0,1,0,0,34,339,0,0,0,0,"台中市大里區仁德里"
0,1,0,0,46,393,0,0,1,0,"台中市大里區健民里"
0,0,0,0,0,11,0,0,0,0,"台中市大里區內新里"
0,0,0,0,2,13,0,0,0,0,"台中市大里區國光里"
0,0,0,0,42,316,0,0,0,0,"台中市大里區塗城里"
0,0,0,0,5,48,0,0,0,0,"台中市大里區夏田里"
0,0,0,0,2,43,0,0,0,0,"台中市大里區大元里"
0,0,0,0,0,7,0,0,0,0,"台中市大里區大明里"
0,0,0,0,5,22,0,0,0,0,"台中市大里區大里里"
0,0,0,0,3,34,0,0,0,0,"台中市大里區新仁里"
0,0,0,0,2,26,0,0,0,0,"台中市大里區新里里"
0,0,0,0,1,15,0,0,0,0,"台中市大里區日新里"
0,0,0,0,0,20,0,0,0,0,"台中市大里區東昇里"
0,2,0,0,43,226,0,0,0,0,"台中市大里區東湖里"
0,0,0,0,1,14,0,0,0,0,"台中市大里區東興里"
0,0,0,0,3,23,0,0,0,0,"台中市大里區樹王里"
0,0,0,0,1,17,0,0,0,0,"台中市大里區永隆里"
0,2,0,0,46,384,0,0,0,0,"台中市大里區瑞城里"
0,0,0,0,3,21,0,0,0,0,"台中市大里區祥興里"
0,0,0,0,2,19,0,0,0,0,"台中市大里區立仁里"
0,0,0,0,2,25,0,0,0,0,"台中市大里區立德里"
0,0,0,0,0,9,0,0,0,0,"台中市大里區西榮里"
0,4,0,0,162,596,0,0,0,0,"台中市大里區西湖里"
0,0,0,0,25,176,0,0,0,0,"台中市大里區金城里"
0,0,0,0,1,19,0,0,0,0,"台中市大里區長榮里"
0,0,0,0,4,54,0,0,0,0,"台中市大雅區三和里"
0,0,0,0,9,127,0,0,0,0,"台中市大雅區上楓里"
0,0,0,0,2,29,0,0,0,0,"台中市大雅區上雅里"
0,0,0,0,2,19,0,0,0,0,"台中市大雅區二和里"
0,0,0,1,6,67,0,0,0,0,"台中市大雅區六寶里"
0,0,0,0,25,500,0,0,0,0,"台中市大雅區員林里"
0,0,0,0,3,11,0,0,0,0,"台中市大雅區四德里"
0,0,0,0,6,42,0,0,0,0,"台中市大雅區大楓里"
0,0,0,0,2,10,0,0,0,0,"台中市大雅區大雅里"
0,0,0,0,5,26,0,0,0,0,"台中市大雅區忠義里"
0,0,0,0,2,16,0,0,0,0,"台中市大雅區文雅里"
0,0,0,0,8,87,0,0,0,0,"台中市大雅區橫山里"
0,0,0,0,2,37,0,0,0,0,"台中市大雅區秀山里"
0,0,0,0,10,95,0,0,0,0,"台中市大雅區西寶里"
0,1,0,0,2,40,0,0,0,0,"台中市大雅區雅楓里"
0,0,0,0,0,17,0,0,0,0,"台中市太平區中山里"
0,0,0,0,3,33,0,0,0,0,"台中市太平區中平里"
0,0,0,0,0,16,0,0,0,0,"台中市太平區中政里"
0,0,0,0,11,90,0,0,0,0,"台中市太平區中興里"
0,0,0,0,2,24,0,0,0,0,"台中市太平區光明里"
0,0,0,0,2,25,0,0,0,0,"台中市太平區光華里"
0,0,0,2,8,69,0,0,0,0,"台中市太平區光隆里"
0,1,0,0,2,31,0,0,0,0,"台中市太平區勤益里"
0,0,0,5,4,71,0,0,0,0,"台中市太平區坪林里"
0,0,0,1,7,54,0,0,0,0,"台中市太平區大興里"
0,2,0,0,12,155,0,0,0,0,"台中市太平區太平里"
0,0,0,0,7,27,0,0,0,0,"台中市太平區宜佳里"
0,0,0,0,6,19,0,0,0,0,"台中市太平區宜昌里"
0,0,0,0,3,73,0,0,0,0,"台中市太平區宜欣里"
0,0,0,0,1,30,0,0,0,0,"台中市太平區平安里"
0,0,0,0,1,53,0,0,0,0,"台中市太平區建國里"
0,0,0,0,5,32,0,0,0,0,"台中市太平區建興里"
0,2,0,0,26,347,0,0,0,0,"台中市太平區德隆里"
0,0,0,0,3,31,0,0,0,0,"台中市太平區成功里"
0,0,0,0,0,20,0,0,0,0,"台中市太平區新光里"
0,0,0,0,3,28,0,0,0,0,"台中市太平區新吉里"
0,0,0,0,2,21,0,0,0,0,"台中市太平區新坪里"
0,0,0,0,2,10,0,0,0,0,"台中市太平區新城里"
0,0,0,0,3,9,0,0,0,0,"台中市太平區新福里"
0,0,0,0,0,3,0,0,0,0,"台中市太平區新興里"
0,0,0,0,0,9,0,0,0,0,"台中市太平區新高里"
0,1,0,2,3,15,0,0,0,0,"台中市太平區東和里"
0,0,0,0,1,17,0,0,0,0,"台中市太平區東平里"
0,2,0,21,32,451,0,0,0,0,"台中市太平區東汴里"
0,0,0,0,3,21,0,0,0,0,"台中市太平區永平里"
0,0,0,0,3,30,0,0,0,0,"台中市太平區永成里"
0,2,0,5,22,167,0,0,0,0,"台中市太平區永隆里"
0,0,0,0,3,36,0,0,0,0,"台中市太平區福隆里"
0,1,0,9,1,70,0,0,1,0,"台中市太平區聖和里"
0,0,0,0,4,57,0,0,0,0,"台中市太平區興隆里"
0,0,0,0,5,54,0,0,0,0,"台中市太平區豐年里"
0,0,0,0,1,30,0,0,0,0,"台中市太平區長億里"
0,1,0,19,47,705,0,0,1,0,"台中市太平區頭汴里"
0,10,1,16,59,1244,0,0,0,0,"台中市太平區黃竹里"
0,5,0,13,41,668,0,0,4,0,"台中市新社區中和里"
0,0,0,3,12,221,0,0,0,0,"台中市新社區中正里"
0,0,0,0,4,36,0,0,0,0,"台中市新社區中興里"
0,1,0,4,81,1264,0,0,0,0,"台中市新社區協成里"
0,0,0,3,9,196,0,0,0,0,"台中市新社區大南里"
0,0,0,14,31,401,0,0,0,0,"台中市新社區崑山里"
0,0,0,2,22,354,0,0,0,0,"台中市新社區復盛里"
0,0,0,9,18,383,0,0,0,0,"台中市新社區慶西里"
0,0,0,1,10,112,0,0,0,0,"台中市新社區新社里"
0,1,0,1,7,91,0,0,0,0,"台中市新社區月湖里"
0,0,0,1,12,138,0,0,0,0,"台中市新社區東興里"
0,2,1,6,55,615,0,0,0,0,"台中市新社區永源里"
0,13,1,85,84,1521,0,0,4,0,"台中市新社區福興里"
0,0,0,33,11,225,0,0,5,0,"台中市東勢區上城里"
0,0,0,0,6,34,0,0,0,0,"台中市東勢區上新里"
0,0,0,6,1,40,0,0,2,0,"台中市東勢區下城里"
0,2,0,18,12,274,0,0,10,1,"台中市東勢區下新里"
0,0,0,0,0,29,0,0,0,0,"台中市東勢區中寧里"
0,3,3,78,33,566,0,0,2,0,"台中市東勢區中嵙里"
0,0,0,0,3,82,0,0,0,0,"台中市東勢區北興里"
0,0,0,0,6,61,0,0,0,0,"台中市東勢區南平里"
0,0,0,14,25,219,0,0,2,0,"台中市東勢區埤頭里"
0,0,0,1,9,91,0,0,0,0,"台中市東勢區廣興里"
0,0,0,1,8,81,0,0,0,0,"台中市東勢區延平里"
0,0,1,29,23,286,0,0,4,0,"台中市東勢區慶東里"
0,0,0,103,85,838,0,0,8,0,"台中市東勢區慶福里"
0,1,0,22,28,285,0,0,1,0,"台中市東勢區新盛里"
0,3,0,116,57,648,0,0,5,0,"台中市東勢區明正里"
0,0,0,0,7,53,0,0,0,0,"台中市東勢區東安里"
0,4,0,29,35,356,0,0,1,0,"台中市東勢區東新里"
0,1,0,17,11,156,0,0,3,0,"台中市東勢區泰昌里"
0,0,0,9,32,279,0,0,0,0,"台中市東勢區泰興里"
0,0,0,34,12,195,0,0,4,0,"台中市東勢區福隆里"
0,0,0,0,15,178,0,0,3,0,"台中市東勢區粵寧里"
0,0,0,13,15,163,0,0,0,0,"台中市東勢區興隆里"
0,1,0,30,11,192,0,0,1,0,"台中市東勢區茂興里"
0,0,1,32,11,142,0,0,4,0,"台中市東勢區詒福里"
0,1,4,218,66,922,0,0,15,0,"台中市東勢區隆興里"
0,0,0,0,1,5,0,0,0,0,"台中市東區十甲里"
0,0,0,0,0,4,0,0,0,0,"台中市東區富仁里"
0,0,0,0,1,1,0,0,0,0,"台中市東區富台里"
0,0,0,0,0,2,0,0,0,0,"台中市東區新庄里"
0,0,0,0,0,21,0,0,0,0,"台中市東區東信里"
0,0,0,0,2,6,0,0,0,0,"台中市東區東勢里"
0,0,0,0,1,8,0,0,0,0,"台中市東區東南里"
0,0,0,0,0,20,0,0,0,0,"台中市東區東門里"
0,0,0,0,0,2,0,0,0,0,"台中市東區泉源里"
0,0,0,0,0,40,0,0,0,0,"台中市梧棲區下寮里"
0,0,0,0,3,12,0,0,0,0,"台中市梧棲區中和里"
0,0,0,0,3,48,0,0,0,0,"台中市梧棲區中正里"
0,0,0,0,4,74,0,0,0,0,"台中市梧棲區南簡里"
0,0,0,0,2,50,0,0,0,0,"台中市梧棲區大庄里"
0,1,0,0,8,103,0,0,0,0,"台中市梧棲區大村里"
0,0,0,0,0,14,0,0,0,0,"台中市梧棲區安仁里"
0,0,0,0,2,28,0,0,0,0,"台中市梧棲區文化里"
0,0,0,0,14,183,0,0,0,0,"台中市梧棲區永安里"
0,1,0,0,10,81,0,0,0,0,"台中市梧棲區永寧里"
0,0,0,0,3,124,0,0,0,0,"台中市梧棲區福德里"
0,1,0,0,6,102,0,0,0,0,"台中市梧棲區興農里"
0,1,0,0,13,252,0,0,0,0,"台中市梧棲區草湳里"
0,0,0,0,0,2,0,0,0,0,"台中市梧棲區頂寮里"
0,0,0,0,2,39,0,0,0,0,"台中市沙鹿區三鹿里"
0,0,0,0,5,68,0,0,0,0,"台中市沙鹿區公明里"
0,0,0,0,2,60,0,0,0,0,"台中市沙鹿區六路里"
0,0,0,0,1,28,0,0,0,0,"台中市沙鹿區北勢里"
0,0,0,0,1,21,0,0,0,0,"台中市沙鹿區南勢里"
0,0,0,0,5,93,0,0,0,0,"台中市沙鹿區埔子里"
0,0,0,0,2,15,0,0,0,0,"台中市沙鹿區居仁里"
0,1,0,0,3,47,0,0,0,0,"台中市沙鹿區斗抵里"
0,0,0,0,6,168,0,0,0,0,"台中市沙鹿區晉江里"
0,0,0,0,0,3,0,0,0,0,"台中市沙鹿區沙鹿里"
0,0,0,0,0,6,0,0,0,0,"台中市沙鹿區洛泉里"
0,0,0,0,6,43,0,0,0,0,"台中市沙鹿區清泉里"
0,0,0,0,8,44,0,0,0,0,"台中市沙鹿區犁分里"
0,0,0,0,1,45,0,0,0,0,"台中市沙鹿區福興里"
0,0,0,0,0,37,0,0,0,0,"台中市沙鹿區竹林里"
0,0,0,0,1,6,0,0,0,0,"台中市沙鹿區美仁里"
0,0,0,0,0,18,0,0,0,0,"台中市沙鹿區興仁里"
0,0,0,0,1,28,0,0,0,0,"台中市沙鹿區興安里"
0,0,0,0,8,55,0,0,0,0,"台中市沙鹿區西勢里"
0,0,0,0,3,46,0,0,0,0,"台中市沙鹿區鹿寮里"
0,1,0,0,5,41,0,0,0,0,"台中市沙鹿區鹿峰里"
0,0,0,0,9,58,0,0,0,0,"台中市清水區下湳里"
0,0,0,0,6,51,0,0,0,0,"台中市清水區中社里"
0,0,0,0,1,0,0,0,0,0,"台中市清水區中興里"
0,0,0,0,1,7,0,0,0,0,"台中市清水區北寧里"
0,0,0,0,0,16,0,0,0,0,"台中市清水區南寧里"
0,1,0,0,13,142,0,0,0,0,"台中市清水區南社里"
0,0,0,0,7,73,0,0,0,0,"台中市清水區吳厝里"
0,1,0,0,6,46,0,0,0,0,"台中市清水區國姓里"
0,0,0,0,0,5,0,0,0,0,"台中市清水區文昌里"
0,2,0,0,20,382,0,0,0,0,"台中市清水區東山里"
0,0,0,0,8,52,0,0,0,0,"台中市清水區楊厝里"
0,0,0,0,7,77,0,0,0,0,"台中市清水區槺榔里"
0,0,0,0,3,77,0,0,0,0,"台中市清水區橋頭里"
0,0,0,0,5,78,0,0,0,0,"台中市清水區武鹿里"
0,0,0,0,5,96,0,0,0,0,"台中市清水區海濱里"
0,0,0,0,19,261,0,0,0,0,"台中市清水區海風里"
0,0,0,0,1,36,0,0,0,0,"台中市清水區清水里"
0,0,0,0,5,34,0,0,0,0,"台中市清水區田寮里"
0,0,0,0,4,52,0,0,0,0,"台中市清水區秀水里"
0,0,0,0,4,60,0,0,0,0,"台中市清水區臨江里"
0,0,0,0,3,75,0,0,0,0,"台中市清水區菁埔里"
0,0,0,0,2,35,0,0,0,0,"台中市清水區裕嘉里"
0,0,0,0,1,9,0,0,0,0,"台中市清水區西寧里"
0,0,0,0,10,47,0,0,0,0,"台中市清水區西社里"
0,0,0,0,0,13,0,0,0,0,"台中市清水區靈泉里"
0,1,0,0,6,69,0,0,0,0,"台中市清水區頂湳里"
0,0,0,1,1,38,0,0,0,0,"台中市清水區高北里"
1,1,0,0,10,59,0,0,0,0,"台中市清水區高南里"
0,0,0,0,3,46,0,0,0,0,"台中市清水區高東里"
0,0,0,1,3,22,0,0,0,0,"台中市清水區高美里"
0,0,0,0,4,30,0,0,0,0,"台中市清水區高西里"
0,0,0,1,0,11,0,0,0,0,"台中市清水區鰲峰里"
0,0,0,0,2,19,0,0,0,0,"台中市潭子區嘉仁里"
0,0,0,0,3,31,0,0,0,0,"台中市潭子區大富里"
0,0,0,0,0,14,0,0,0,0,"台中市潭子區大豐里"
0,0,0,0,0,4,0,0,0,0,"台中市潭子區家福里"
0,0,0,0,0,5,0,0,0,0,"台中市潭子區家興里"
0,0,0,2,0,12,0,0,0,0,"台中市潭子區新田里"
0,0,0,0,5,35,0,0,0,0,"台中市潭子區東寶里"
0,0,0,0,1,19,0,0,0,0,"台中市潭子區栗林里"
0,0,0,1,0,12,0,0,0,0,"台中市潭子區潭北里"
0,0,0,0,2,10,0,0,0,0,"台中市潭子區潭秀里"
0,0,0,0,1,32,0,0,0,0,"台中市潭子區潭陽里"
0,0,0,0,4,15,0,0,0,0,"台中市潭子區甘蔗里"
0,0,0,0,1,24,0,0,0,0,"台中市潭子區福仁里"
0,0,0,0,2,24,0,0,0,0,"台中市潭子區聚興里"
0,0,0,0,0,4,0,0,0,0,"台中市潭子區頭家東里"
0,0,0,0,0,1,0,0,0,0,"台中市潭子區頭家里"
0,0,0,0,3,36,0,0,0,0,"台中市烏日區三和里"
0,0,0,0,11,94,0,0,0,0,"台中市烏日區九德里"
0,0,0,0,10,45,0,0,0,0,"台中市烏日區五光里"
0,0,0,0,15,139,0,0,0,0,"台中市烏日區仁德里"
0,0,0,0,4,61,0,0,0,0,"台中市烏日區光明里"
0,0,0,0,12,115,0,0,0,0,"台中市烏日區前竹里"
0,3,0,0,28,210,0,0,0,0,"台中市烏日區北里里"
0,6,0,0,38,225,0,0,0,0,"台中市烏日區南里里"
0,0,0,0,0,17,0,0,0,0,"台中市烏日區學田里"
0,0,0,0,7,118,0,0,0,0,"台中市烏日區東園里"
0,0,0,0,10,40,0,0,0,0,"台中市烏日區榮泉里"
0,0,0,0,0,15,0,0,0,0,"台中市烏日區湖日里"
0,0,0,0,11,80,0,0,0,0,"台中市烏日區溪埧里"
0,2,0,0,48,275,0,0,0,0,"台中市烏日區溪尾里"
0,0,0,0,0,20,0,0,0,0,"台中市烏日區烏日里"
0,1,0,0,17,188,0,0,0,0,"台中市烏日區螺潭里"
0,0,0,4,15,137,0,0,0,0,"台中市石岡區九房里"
0,0,0,1,5,59,0,0,0,0,"台中市石岡區和盛里"
0,0,1,0,3,26,0,0,0,0,"台中市石岡區土牛里"
0,0,0,3,6,78,0,0,0,0,"台中市石岡區德興里"
0,0,0,1,3,44,0,0,0,0,"台中市石岡區梅子里"
0,0,0,2,16,96,0,0,0,0,"台中市石岡區石岡里"
0,0,0,0,13,96,0,0,0,0,"台中市石岡區萬安里"
0,0,0,0,6,33,0,0,0,0,"台中市石岡區萬興里"
0,1,1,34,35,340,0,0,1,0,"台中市石岡區金星里"
0,0,0,3,11,150,0,0,0,0,"台中市石岡區龍興里"
0,0,0,1,31,303,0,0,0,0,"台中市神岡區三角里"
0,0,0,0,20,238,0,0,0,0,"台中市神岡區北庄里"
0,0,0,1,23,403,0,0,0,0,"台中市神岡區圳前里"
0,0,0,0,17,260,0,0,0,0,"台中市神岡區圳堵里"
0,1,0,0,13,133,0,0,0,0,"台中市神岡區大社里"
0,0,0,2,10,209,0,0,0,0,"台中市神岡區山皮里"
0,0,0,0,14,238,0,0,0,0,"台中市神岡區岸裡里"
0,0,0,0,13,262,0,0,0,0,"台中市神岡區庄前里"
0,2,0,0,30,352,0,0,0,0,"台中市神岡區庄後里"
0,1,0,0,35,623,0,0,0,0,"台中市神岡區新庄里"
0,2,0,0,71,604,0,0,0,0,"台中市神岡區溪洲里"
0,2,0,0,33,485,0,0,0,0,"台中市神岡區社南里"
0,0,0,0,25,344,0,0,0,0,"台中市神岡區社口里"
0,0,0,0,7,167,0,0,0,0,"台中市神岡區神岡里"
0,1,0,0,48,348,0,0,0,0,"台中市神岡區神洲里"
0,1,0,0,73,464,0,0,0,0,"台中市神岡區豐洲里"
0,0,0,0,0,5,0,0,0,0,"台中市西區中興里"
0,0,0,0,0,6,0,0,0,0,"台中市西區公舘里"
0,0,0,0,0,1,0,0,0,0,"台中市西區利民里"
0,0,0,0,0,1,0,0,0,0,"台中市西區吉龍里"
0,0,0,0,0,4,0,0,0,0,"台中市西區和龍里"
0,0,0,0,0,1,0,0,0,0,"台中市西區平和里"
0,0,0,0,1,1,0,0,0,0,"台中市西區忠明里"
0,0,0,0,0,1,0,0,0,0,"台中市西區民龍里"
0,0,0,0,0,2,0,0,0,0,"台中市西區藍興里"
0,0,0,0,0,6,0,0,0,0,"台中市西屯區上安里"
0,0,0,0,0,7,0,0,0,0,"台中市西屯區上德里"
0,0,0,0,1,16,0,0,0,0,"台中市西屯區上石里"
0,0,0,0,0,5,0,0,0,0,"台中市西屯區何仁里"
0,0,0,0,1,2,0,0,0,0,"台中市西屯區何安里"
0,0,0,0,8,239,0,0,0,0,"台中市西屯區協和里"
0,0,0,0,2,25,0,0,0,0,"台中市西屯區大河里"
0,0,0,0,0,6,0,0,0,0,"台中市西屯區大石里"
0,0,0,0,0,3,0,0,0,0,"台中市西屯區大福里"
0,0,0,0,0,10,0,0,0,0,"台中市西屯區大鵬里"
0,1,0,1,3,51,0,0,0,0,"台中市西屯區廣福里"
0,0,0,0,2,8,0,0,0,0,"台中市西屯區惠來里"
0,1,0,0,11,112,0,0,0,0,"台中市西屯區林厝里"
0,0,0,0,10,86,0,0,0,0,"台中市西屯區永安里"
0,1,0,0,3,37,0,0,0,0,"台中市西屯區港尾里"
0,0,0,0,1,6,0,0,0,0,"台中市西屯區潮洋里"
0,0,0,0,0,2,0,0,0,0,"台中市西屯區福和里"
0,0,0,0,1,18,0,0,0,0,"台中市西屯區福安里"
0,0,0,0,1,5,0,0,0,0,"台中市西屯區福恩里"
0,0,0,0,3,14,0,0,0,0,"台中市西屯區福林里"
0,0,0,0,1,3,0,0,0,0,"台中市西屯區福瑞里"
0,0,0,0,2,29,0,0,0,0,"台中市西屯區福聯里"
0,0,0,0,3,18,0,0,0,0,"台中市西屯區福雅里"
0,0,0,0,1,9,0,0,0,0,"台中市西屯區至善里"
0,0,0,0,1,32,0,0,0,0,"台中市西屯區西墩里"
0,0,0,0,2,17,0,0,0,0,"台中市西屯區西安里"
0,0,0,0,1,32,0,0,0,0,"台中市西屯區西平里"
0,0,0,0,0,13,0,0,0,0,"台中市西屯區逢甲里"
0,0,0,0,1,16,0,0,0,0,"台中市西屯區逢福里"
0,0,0,0,0,2,0,0,0,0,"台中市西屯區鵬程里"
0,0,0,0,3,17,0,0,0,0,"台中市西屯區龍潭里"
0,0,0,0,16,202,0,0,0,0,"台中市豐原區三村里"
0,0,0,0,0,7,0,0,0,0,"台中市豐原區中山里"
0,0,0,0,0,18,0,0,0,0,"台中市豐原區中興里"
0,0,0,0,4,122,0,0,0,0,"台中市豐原區中陽里"
0,0,0,0,8,45,0,0,0,0,"台中市豐原區北湳里"
0,0,0,6,42,361,0,0,0,0,"台中市豐原區北陽里"
0,0,1,45,60,557,0,0,2,0,"台中市豐原區南嵩里"
0,0,0,0,13,221,0,0,0,0,"台中市豐原區南村里"
0,1,0,0,20,172,0,0,0,0,"台中市豐原區南田里"
0,0,0,0,18,226,0,0,0,0,"台中市豐原區南陽里"
0,0,0,0,1,4,0,0,0,0,"台中市豐原區圳寮里"
0,0,0,0,0,9,0,0,0,0,"台中市豐原區大湳里"
0,0,0,0,1,1,0,0,0,0,"台中市豐原區富春里"
0,0,0,7,67,431,0,0,0,0,"台中市豐原區朴子里"
0,0,0,0,2,30,0,0,0,0,"台中市豐原區東勢里"
0,0,0,1,45,308,0,0,0,0,"台中市豐原區東湳里"
0,4,0,53,38,393,0,0,6,0,"台中市豐原區東陽里"
0,0,0,0,0,5,0,0,0,0,"台中市豐原區民生里"
1,0,0,0,15,116,0,0,0,0,"台中市豐原區田心里"
0,0,0,0,22,197,0,0,0,0,"台中市豐原區社皮里"
0,0,0,3,33,205,0,0,0,0,"台中市豐原區翁子里"
0,0,0,0,15,102,0,0,0,0,"台中市豐原區翁明里"
0,0,0,2,10,99,0,0,0,0,"台中市豐原區翁社里"
0,0,0,0,0,3,0,0,0,0,"台中市豐原區葫蘆里"
0,0,0,0,1,23,0,0,0,0,"台中市豐原區西勢里"
0,0,0,0,4,52,0,0,0,0,"台中市豐原區西安里"
0,0,0,0,30,323,0,0,0,0,"台中市豐原區西湳里"
0,0,0,0,4,35,0,0,0,0,"台中市豐原區豐原里"
0,0,0,0,9,78,0,0,0,0,"台中市豐原區豐圳里"
0,0,0,0,0,10,0,0,0,0,"台中市豐原區豐榮里"
0,0,0,0,57,404,0,0,0,0,"台中市豐原區豐田里"
0,0,0,25,46,394,0,0,0,0,"台中市豐原區鎌村里"
0,0,0,0,5,59,0,0,0,0,"台中市豐原區陽明里"
0,0,0,0,0,1,0,0,0,0,"台中市豐原區頂街里"
0,3,0,0,53,278,0,0,0,0,"台中市霧峰區丁台里"
0,0,0,0,0,2,0,0,0,0,"台中市霧峰區中正里"
0,1,1,0,58,378,0,0,0,0,"台中市霧峰區五福里"
0,2,0,0,27,237,0,0,0,0,"台中市霧峰區六股里"
0,1,0,0,49,238,0,0,0,0,"台中市霧峰區北勢里"
0,4,0,0,34,247,0,0,0,0,"台中市霧峰區北柳里"
0,3,0,0,42,309,0,0,0,0,"台中市霧峰區南勢里"
0,2,0,0,44,270,0,0,0,0,"台中市霧峰區南柳里"
0,4,0,3,83,588,0,0,0,0,"台中市霧峰區吉峰里"
0,2,0,0,66,327,0,0,0,0,"台中市霧峰區四德里"
0,4,0,21,69,713,0,0,0,0,"台中市霧峰區坑口里"
0,2,0,13,74,583,0,0,0,0,"台中市霧峰區峰谷里"
0,0,0,0,0,12,0,0,0,0,"台中市霧峰區本堂里"
0,1,0,0,12,45,0,0,0,0,"台中市霧峰區本鄉里"
0,23,0,33,131,1382,0,0,3,0,"台中市霧峰區桐林里"
0,0,0,0,10,61,0,0,0,0,"台中市霧峰區甲寅里"
0,1,0,0,43,255,0,0,0,0,"台中市霧峰區舊正里"
0,3,0,6,35,279,0,0,0,0,"台中市霧峰區萊園里"
0,5,2,17,69,871,0,0,0,0,"台中市霧峰區萬豐里"
0,0,0,8,5,104,0,0,0,0,"台中市霧峰區錦榮里"
0,0,0,0,6,139,0,0,0,0,"台中市龍井區三德里"
0,0,0,0,0,18,0,0,0,0,"台中市龍井區南寮里"
0,0,0,0,9,123,0,0,0,0,"台中市龍井區山腳里"
0,2,0,0,26,337,0,0,0,0,"台中市龍井區忠和里"
0,0,0,0,3,60,0,0,0,0,"台中市龍井區新庄里"
0,0,0,0,2,58,0,0,0,0,"台中市龍井區新東里"
0,0,0,0,10,80,0,0,0,0,"台中市龍井區東海里"
0,0,0,0,3,79,0,0,0,0,"台中市龍井區田中里"
0,0,0,0,3,68,0,0,0,0,"台中市龍井區福田里"
0,0,0,0,6,88,0,0,0,0,"台中市龍井區竹坑里"
0,0,1,1,40,364,0,0,0,0,"台中市龍井區麗水里"
0,0,0,0,1,39,0,0,0,0,"台中市龍井區龍崗里"
0,0,0,0,3,69,0,0,0,0,"台中市龍井區龍東里"
0,0,0,0,19,148,0,0,0,0,"台中市龍井區龍泉里"
0,1,0,0,10,184,0,0,0,0,"台中市龍井區龍津里"
0,0,0,0,2,35,0,0,0,0,"台中市龍井區龍西里"
0,0,0,0,0,1,0,0,0,0,"台北市中山區中原里"
0,0,0,8,0,13,0,0,0,0,"台北市中山區中山里"
0,0,0,2,0,7,0,0,0,0,"台北市中山區劍潭里"
0,0,0,2,0,3,0,0,0,0,"台北市中山區力行里"
0,0,0,0,0,4,0,0,0,0,"台北市中山區北安里"
0,0,0,4,2,5,0,0,0,0,"台北市中山區圓山里"
0,0,0,0,0,8,0,0,0,0,"台北市中山區埤頭里"
0,0,0,4,7,77,0,0,0,0,"台北市中山區大佳里"
0,0,0,0,0,2,0,0,0,0,"台北市中山區康樂里"
0,0,0,0,0,3,0,0,0,0,"台北市中山區復華里"
0,0,0,1,0,0,0,0,0,0,"台北市中山區新喜里"
0,0,0,0,0,1,0,0,0,0,"台北市中山區新庄里"
0,0,0,0,0,4,0,0,0,0,"台北市中山區新生里"
0,0,0,0,0,5,0,0,0,0,"台北市中山區新福里"
0,0,0,0,1,0,0,0,0,0,"台北市中山區晴光里"
0,0,0,0,0,2,0,0,0,0,"台北市中山區朱園里"
0,0,0,0,0,1,0,0,0,0,"台北市中山區朱崙里"
0,0,0,0,1,9,0,0,0,0,"台北市中山區朱馥里"
0,0,0,0,0,6,0,0,0,0,"台北市中山區松江里"
0,0,0,0,0,4,0,0,0,0,"台北市中山區正守里"
0,0,0,0,0,3,0,0,0,0,"台北市中山區正得里"
0,0,0,0,0,2,0,0,0,0,"台北市中山區正義里"
0,0,0,2,0,6,0,0,0,0,"台北市中山區民安里"
0,0,0,0,0,1,0,0,0,0,"台北市中山區江山里"
