CityName,TownName,VilCode,VilName,NesatAndHaitang,Megi,NesatAndHaitang,Megi
台北市,文山區,6300800-039,萬美里,113.7967443252,240.8721017998,106.3474539408,253.3967245714
台北市,文山區,6300800-040,政大里,341.1815700679,1102.525417076,311.1053285572,1261.0181390173
台北市,文山區,6300800-041,樟文里,70.3362928173,468.8090899479,70.2470274874,370.7772333272
台北市,文山區,6300800-042,興邦里,62.4999907649,229.1657000143,71.4955154054,203.8484523941
台北市,文山區,6300800-043,樟樹里,39.3597235462,221.8186026537,43.1080354673,242.8570039906
台北市,南港區,6300900-001,南港里,132.8225225664,553.1463843136,109.9199744621,537.013552035
台北市,南港區,6300900-002,中南里,211.0701769977,294.2005223481,178.5095585543,333.2408279953
台北市,南港區,6300900-003,新富里,63.9509884416,222.8986501887,71.3531794159,279.9415222889
台北市,南港區,6300900-004,三重里,312.6761317039,865.1216248979,314.413260262,817.961622303
台北市,南港區,6300900-005,東新里,212.1630552324,871.5305075652,167.4516980389,814.082940741
台北市,南港區,6300900-006,新光里,240.9663224615,1599.7297630938,220.9246980298,1649.265797375
台北市,南港區,6300900-007,東明里,24.3211397385,216.9164257593,45.3993804315,370.8304559593
台北市,南港區,6300900-008,西新里,233.4377893334,1593.6341064165,187.5497827654,1584.5387727751
台北市,南港區,6300900-009,玉成里,199.1104476815,955.3500836104,159.1420436434,989.1046113729
台北市,南港區,6300900-010,合成里,225.8120918383,1077.0580978817,171.8083029654,988.4193269475
台北市,南港區,6300900-011,成福里,187.1729475788,1022.7960511646,144.8311566981,992.5001251071
台北市,南港區,6300900-012,萬福里,63.8326752227,236.5801613595,70.2705086381,235.8760624061
台北市,南港區,6300900-013,鴻福里,43.042672391,329.9458198384,57.4901630866,436.4142728125
台北市,南港區,6300900-014,百福里,160.2453987011,431.8219600793,169.4495657092,440.0318546884
台北市,南港區,6300900-015,聯成里,12.0459152413,68.0723671741,28.5611267942,108.4111301081
台北市,南港區,6300900-016,舊莊里,654.535124822,2511.5359988151,669.2400714395,2975.2573395038
台北市,南港區,6300900-017,中研里,394.118685524,760.5028916896,349.6910545096,806.7912381238
台北市,南港區,6300900-018,九如里,395.1462823975,3050.5553252346,345.4296714722,3152.4352369351
台北市,南港區,6300900-019,仁福里,29.1070995637,262.44649784,52.3781596022,229.1851625377
台北市,南港區,6300900-020,重陽里,162.6708272269,864.6956908699,132.3553808833,699.07572645
台北市,內湖區,6301000-001,西湖里,182.7992378108,414.0058629644,187.9208015485,349.5936327114
台北市,內湖區,6301000-002,西康里,436.4495853952,3952.22501946,463.0339687548,3838.8897358394
台北市,內湖區,6301000-003,西安里,171.5375143574,1454.836569061,158.5933207355,1661.3789966929
台北市,內湖區,6301000-005,港墘里,34.6832589078,155.1862837089,39.1732941596,136.3038391396
台北市,內湖區,6301000-006,港都里,58.9751703445,477.9617178909,64.8441922807,408.1716345496
台北市,內湖區,6301000-007,港富里,238.394453466,826.7862663756,271.9559002835,710.9884267949
台北市,內湖區,6301000-008,港華里,240.5187341982,751.583388646,285.868776361,756.956157738
台北市,內湖區,6301000-009,內湖里,65.4247973898,252.5857437748,62.8931889709,220.6089154368
台北市,內湖區,6301000-010,湖濱里,210.6644775419,472.6611633985,189.2882843096,396.4129067222
台北市,內湖區,6301000-011,紫星里,357.3191885623,815.4454047638,261.2707609045,798.6091605844
台北市,內湖區,6301000-012,大湖里,264.4540370426,4972.1129687513,228.3308695248,5143.7653728018
台北市,內湖區,6301000-013,金龍里,151.0145388089,295.1747050745,170.3743667971,371.8305945113
台北市,內湖區,6301000-014,金瑞里,283.3345581836,917.6590284239,273.4981608556,817.6961248093
台北市,內湖區,6301000-015,碧山里,390.0276860628,1320.3815559114,309.7172227301,1360.5603894643
台北市,內湖區,6301000-016,紫雲里,62.6770060885,315.2670275132,80.4245216339,190.9015174172
台北市,內湖區,6301000-017,清白里,338.6815650299,245.4474771012,330.7449503867,292.709441756
台北市,內湖區,6301000-018,葫洲里,33.64305264,437.4773382917,40.0192541361,413.6654367301
台北市,內湖區,6301000-019,紫陽里,144.2107716788,359.7381248587,155.4625287461,408.411042829
台北市,內湖區,6301000-020,瑞陽里,174.1908379008,742.5817861146,171.7177075535,690.8980728903
台北市,內湖區,6301000-021,瑞光里,176.1394921727,166.5954921662,169.0432911792,133.301281694
台北市,內湖區,6301000-022,五分里,442.895657972,532.4175990323,437.2628760686,558.1835785574
台北市,內湖區,6301000-023,東湖里,56.3050578332,233.6755487825,77.9186747624,404.0616386969
台北市,內湖區,6301000-024,樂康里,200.1576260485,230.5323302996,225.0235476087,437.3836131061
台北市,內湖區,6301000-025,內溝里,376.9722050082,1621.1816832095,285.8862321894,1752.6455515748
台北市,內湖區,6301000-026,週美里,353.3209012507,957.2858728184,335.2802692995,917.8819535312
台北市,內湖區,6301000-027,行善里,216.5867558419,774.5921304032,169.9631620414,934.7241276323
台北市,內湖區,6301000-028,石潭里,364.2985894101,1001.4037709378,277.1201759636,927.7505883484
台北市,內湖區,6301000-029,湖興里,370.2041410813,997.2708519613,348.9441533501,872.6822817673
台北市,內湖區,6301000-030,湖元里,128.4061583408,142.6791771113,130.6049780962,130.0694525818
台北市,內湖區,6301000-031,安湖里,28.6629936246,257.9958829958,43.1355318283,419.95292298
台北市,內湖區,6301000-032,秀湖里,63.664861796,751.071399961,80.146243604,723.8345335566
台北市,內湖區,6301000-033,安泰里,212.2797835056,638.5242707812,224.6619003253,642.4574360737
台北市,內湖區,6301000-034,金湖里,441.4312004957,462.9534825395,393.7300985493,496.182755399
台北市,內湖區,6301000-035,康寧里,200.1576260485,230.5323302996,224.7919101087,425.0573508839
台北市,內湖區,6301000-036,明湖里,13.6897506842,72.8838831803,38.8442777198,154.4867520446
台北市,內湖區,6301000-037,蘆洲里,153.3072268922,877.9353167984,142.110258242,966.2862111882
台北市,內湖區,6301000-038,麗山里,123.951797539,363.4229601029,125.0957872981,231.530795785
台北市,內湖區,6301000-039,寶湖里,328.1007151514,593.7060893569,289.7173937004,577.1843467092
台北市,內湖區,6301000-040,南湖里,24.8853808457,65.2544710761,26.976886424,62.0030437085
台北市,士林區,6301100-001,仁勇里,13.2346096144,95.6671669669,36.7410020803,166.7693473593
台北市,士林區,6301100-002,義信里,17.4799624231,187.2543480438,38.6536914026,202.9810040429
台北市,士林區,6301100-003,福林里,180.1145923387,361.4113661093,189.3455135032,314.4506882
台北市,士林區,6301100-004,福德里,129.322949597,277.7082886829,117.9543674576,448.2503068673
台北市,士林區,6301100-005,福志里,131.6271033649,225.5593558163,142.5804353391,435.904554571
台北市,士林區,6301100-006,舊佳里,189.2727347841,485.5885222256,118.7986825394,471.1952057618
台北市,士林區,6301100-007,福佳里,240.79277954,527.0640887193,173.9758030952,534.8161019531
台北市,士林區,6301100-008,後港里,185.3685985758,311.5151228637,175.1325343076,516.9041768576
台北市,士林區,6301100-009,福中里,18.3011026246,274.0343887387,39.3540109647,505.6172083822
台北市,士林區,6301100-010,前港里,12.1787187394,103.1060754627,29.6814018649,160.4089977173
台北市,士林區,6301100-011,百齡里,66.7998429807,155.7091953184,68.4263272088,149.237756008
台北市,士林區,6301100-012,承德里,18.3011026246,63.1304091803,40.9896109647,118.1067884335
台北市,士林區,6301100-013,福華里,18.3011026246,211.2466253772,39.3540109647,344.0390224277
台北市,士林區,6301100-014,明勝里,13.0615091458,116.3246408753,38.2149777198,175.3918176103
台北市,士林區,6301100-015,福順里,87.4824633335,1237.9807637775,83.6631304865,1233.3448205437
台北市,士林區,6301100-016,富光里,118.1314043091,980.4893287059,113.8857411213,1045.471522917
台北市,士林區,6301100-017,葫蘆里,67.471882615,657.6533235468,90.0926689702,686.843114923
台北市,士林區,6301100-018,葫東里,163.5034081179,325.1415420643,140.732320375,285.3725447758
台北市,士林區,6301100-019,社子里,209.6711096689,1228.7380555774,155.9230632424,1247.0267246358
台北市,士林區,6301100-020,社新里,427.9093353986,1119.2575649927,382.7274896965,1171.0475845209
台北市,士林區,6301100-021,社園里,156.5354493976,1011.5703607866,134.5282462667,1018.7181716477
台北市,士林區,6301100-022,永倫里,198.3872240674,2134.5753535459,203.6502425729,1967.5961936592
台北市,士林區,6301100-023,福安里,174.0000053408,1408.508357617,131.5331661736,1369.758177739
台北市,士林區,6301100-024,富洲里,227.5503602591,1045.6948671476,190.5091627558,1149.8166360119
台北市,士林區,6301100-025,岩山里,7.3621072222,79.9240017159,15.3837041119,122.9767101612
台北市,士林區,6301100-026,名山里,26.0998947,551.6912103269,30.8559005044,823.8170566936
台北市,士林區,6301100-027,德行里,68.6036707083,145.0659289072,77.009930871,155.2939022253
台北市,士林區,6301100-028,德華里,25.42512734,297.5825192978,38.488133501,248.9520360448
台北市,士林區,6301100-029,聖山里,13.0615091458,122.4014329218,38.2149777198,193.8410441031
台北市,士林區,6301100-030,忠誠里,62.7045545652,408.3962278943,78.4992547229,251.1146901059
台北市,士林區,6301100-031,芝山里,46.165700546,256.0730231399,63.1440235512,390.3694501828
台北市,士林區,6301100-032,東山里,12.9225421495,101.2830183494,37.0141476786,188.4750129333
台北市,士林區,6301100-033,三玉里,16.9525965939,66.1086605508,38.4510217976,130.7201468288
台北市,士林區,6301100-034,蘭雅里,252.5123550353,611.3275153751,227.5279480808,638.3601970316
台北市,士林區,6301100-035,蘭興里,76.0608589546,519.0914388013,82.8194726017,443.7724312697
台北市,士林區,6301100-036,天福里,18.3011026246,59.905713401,42.156893187,117.1736014522
台北市,士林區,6301100-037,天祿里,13.6897506842,70.8992997429,38.8442777198,146.9657444465
台北市,士林區,6301100-038,天壽里,13.0615091458,144.5740353398,38.2149777198,236.629558305
台北市,士林區,6301100-039,天和里,88.6886387911,1145.6906796018,87.5783933039,1056.8680791784
台北市,士林區,6301100-040,天山里,20.9788746246,462.2183902161,41.1462109647,822.1405768259
台北市,士林區,6301100-041,天玉里,293.572863168,428.9780935148,282.7733328085,604.9276039096
台北市,士林區,6301100-042,天母里,29.1424819266,409.4184181348,42.0592264248,434.7780284078
台北市,士林區,6301100-043,永福里,82.2774823233,291.3052010669,113.2998427725,389.8451285528
台北市,士林區,6301100-044,公館里,110.1529509681,665.6684760345,124.6427861367,589.6185924215
台北市,士林區,6301100-045,新安里,8.1563287841,186.3652076891,16.2090845652,268.8077225884
台北市,士林區,6301100-046,陽明里,40.7487673999,1165.5982624259,63.5663711336,1394.6445640526
台北市,士林區,6301100-047,菁山里,113.0703425664,1134.570209187,104.6202063721,1173.406414851
台北市,士林區,6301100-048,平等里,200.6174166076,878.9338876438,197.876986775,885.0013597085
台北市,士林區,6301100-049,溪山里,352.9329977866,1317.6426647021,334.9992329169,1479.4038846264
台北市,士林區,6301100-050,翠山里,6.9514561695,180.2629389427,14.6160738259,240.892822834
台北市,士林區,6301100-051,臨溪里,277.3949425866,1854.2573307263,213.5963971315,1799.4369360068
台北市,北投區,6301200-001,建民里,12.0346947394,141.6922603667,23.8422035316,208.2629476898
台北市,北投區,6301200-002,文林里,13.1958657317,162.4632907805,36.4565120803,211.8125601523
台北市,北投區,6301200-003,石牌里,16.349619938,65.848773945,38.7670284444,129.5715848458
台北市,北投區,6301200-004,福興里,26.5668936246,363.3579497537,43.1355318283,572.8823931346
台北市,北投區,6301200-005,榮光里,46.3799988332,244.3913950165,64.3412577465,415.6628318807
台北市,北投區,6301200-006,榮華里,133.9192983649,361.5472960307,135.3815386318,530.2159260597
台北市,北投區,6301200-007,裕民里,185.3685985758,322.5318947058,175.1325343076,538.5948999126
台北市,北投區,6301200-008,振華里,108.0933103685,347.2707411252,105.2281897851,520.3063823998
台北市,北投區,6301200-009,永和里,353.400893526,2070.1311160623,365.0342969631,2134.9148720549
台北市,北投區,6301200-010,永欣里,259.4293691614,950.4357666151,240.1943266232,970.2519208219
台北市,北投區,6301200-011,永明里,14.5618968863,94.9565547622,38.9884232555,627.9275573859
台北市,北投區,6301200-012,東華里,13.2422998776,124.2119087263,36.7033020803,184.0716104554
台北市,北投區,6301200-013,吉利里,18.3011026246,1241.6734174825,39.3540109647,1489.0645667603
台北市,北投區,6301200-014,吉慶里,13.0615091458,144.5740353398,38.2149777198,236.629558305
台北市,北投區,6301200-015,尊賢里,24.904151065,169.8941990751,41.0218734228,287.3719368356
台北市,北投區,6301200-016,立賢里,16.349619938,85.766056218,38.2149777198,167.033471412
台北市,北投區,6301200-017,立農里,252.7801157002,902.9359554408,231.1253570135,1024.4088063209
台北市,北投區,6301200-018,八仙里,273.0237776941,1887.3807001659,206.1050631089,1795.2722000951
台北市,北投區,6301200-019,洲美里,57.6655119424,125.5940426157,75.6882048234,189.9619567039
台北市,北投區,6301200-020,奇岩里,644.5968393948,2090.7536345814,667.6677490876,2013.8777804022
台北市,北投區,6301200-021,清江里,359.3583403345,715.3125302374,338.7002188501,731.1240295714
台北市,北投區,6301200-022,中央里,271.8401870415,727.5726667589,258.6988624436,682.0739950124
台北市,北投區,6301200-023,長安里,154.4380203487,601.7000334499,161.6502186095,656.182962167
台北市,北投區,6301200-024,大同里,47.6616417273,670.1212346346,52.8519980169,632.0361695455
台北市,北投區,6301200-025,溫泉里,156.3453490028,1471.2085555217,141.2499916497,1526.6493647411
台北市,北投區,6301200-026,林泉里,305.1777244194,2196.6487980713,252.4661896095,2234.3649215086
台北市,北投區,6301200-027,中心里,317.3580985449,2290.3345183695,254.7009361963,2306.3523142158
台北市,北投區,6301200-028,中庸里,62.8837794592,589.4790254237,66.6649375226,571.6069241099
台北市,北投區,6301200-029,開明里,193.4567964033,1670.4651367171,147.0790891021,1469.9419568927
台北市,北投區,6301200-030,中和里,100.840118074,475.7144799681,82.5919627,448.6325063601
台北市,北投區,6301200-031,智仁里,142.1433288042,327.4518026347,106.4061134016,365.8562120601
台北市,北投區,6301200-032,秀山里,195.8265502888,632.4312003962,200.4742406492,714.0653973289
台北市,北投區,6301200-033,文化里,15.039906437,657.7096996108,31.1184225495,636.583789618
台北市,北投區,6301200-034,豐年里,95.7529012319,591.8465897366,120.3543578073,658.6739389972
台北市,北投區,6301200-035,稻香里,174.1205187072,891.5979187945,129.0213728728,988.3180944136
